X,Y,naziv,class
15.9514998670001,45.806303083,Zimsko plivalište Mladost,sport
15.985267209,45.8152783310001,Sportsko-rekreacijski centar Šalata,sport
16.183815152,45.8117254410001,Bazen Iver,sport
15.97166502,45.782392767,Klizalište Velesajam,sport
15.951833256,45.807641205,Dom sportova,sport
15.9283375570001,45.8143079440001,Kuglana Grmoščica,sport
15.93591137,45.805799585,Kuglana Klanječka,sport
15.9621808840001,45.8037743420001,Kuglana Kranjčevićeva,sport
15.966230237,45.8120245100001,Dvorana Medulićeva,sport
15.958613402,45.7894125890001,Nogometni centar Zagreb,sport
15.911002922,45.759401612,Nogometno igralište Blato,sport
15.989808139,45.748782358,Nogometno igralište Buzin,sport
16.044394133,45.8549606600001,Nogometno igralište Concordia,sport
15.925858245,45.809422114,Nogometno igralište Kustošija,sport
16.0131145720001,45.8269053390001,Nogometno igralište Maksimir,sport
15.906673687,45.795028535,Nogometno igralište Prečko,sport
15.969963039,45.7550541430001,Nogometno igralište Sveta Klara,sport
15.9840245460001,45.797835509,Nogometno igralište Trnje,sport
16.1643644960001,45.8138295580001,Sportsko-rekreacijski centar Sesvetski Kraljevec,sport
15.896172962,45.812963387,Sportsko-rekreacijski centar Vrapče,sport
15.930748325,45.753318231,Nogometno igralište Botinec,sport
15.9080135090001,45.7252040770001,Nogometno igralište Brezovica,sport
16.067495772,45.8169520650001,Nogometno igralište Čulinec,sport
15.943802164,45.665859309,Nogometno igralište Dragonožec,sport
16.0185510760001,45.764749867,Nogometno igralište Jakuševec,sport
15.990466482,45.7272933470001,Nogometno igralište Odra,sport
16.0145729070001,45.873645577,Nogometno igralište Prigorje,sport
15.9410068610001,45.783319281,Nogometno igralište Sava,sport
15.950998973,45.8533503100001,Sportsko-rekreacijski centar Šestine,sport
16.0529951620001,45.8141407800001,Rekreacijski centar Trnava,sport
15.9387648380001,45.8465716170001,Igralište za mali nogomet Bijenik,sport
15.9294652560001,45.667801566,Igralište Donji Trpuci,sport
16.0462077600001,45.8316327430001,Nogometno igralište Dubrava,sport
16.1241049980001,45.907212416,Nogometno igralište Kašina,sport
15.833467087,45.815356374,Nogometno igralište Podsused,sport
16.068728197,45.8230294860001,Nogometno igralište Retkovec (NE RADI),sport
16.16026742,45.869914717,Nogometno igralište Žerjavinec,sport
16.0540039790001,45.8384714360001,Sportsko-rekreacijski centar Grana-Klaka,sport
16.015826792,45.804865852,Sportsko-rekreacijski centar Peščenica,sport
16.024945159,45.8179505950001,Sportsko-rekreacijski centar Maksimirska naselja,sport
15.935733123,45.704582019,Nogometno igralište Odranski Obrež,sport
15.8800608550001,45.814220022,Sportsko-rekreacijski centar Ponikve,sport
15.9811993390001,45.7914085940001,Sportsko-rekreacijski centar Staro Trnje,sport
16.1045469170001,45.8234403050001,Sportsko-rekreacijski centar Sljeme,sport
16.0014016000001,45.7879631550001,Nogometno igralište Savica,sport
15.9310487500001,45.7922160190001,Nogometno igralište Jarun,sport
16.0623003100001,45.834825643,Nogometno igralište Studentski grad,sport
16.015390568,45.729281186,Nogometno igralište Hrašće,sport
15.891071776,45.7450553620001,Nogometno igralište Hrvatski Leskovac,sport
15.9722648580001,45.7215614520001,Nogometno igralište Mala Mlaka,sport
16.0000596040001,45.763528223,Nogometno igralište Zelengaj,sport
15.96108852,45.7467541610001,Nogometno igralište Čehi,sport
15.9189151790001,45.708826221,Nogometno igralište Odranski Strmec,sport
15.9411149040001,45.795345222,Sportski park Trešnjevka,sport
15.9931518380001,45.7982205320001,Sportsko-rekreacijski centar Trnje,sport
15.993493055,45.774314195,Sportsko-rekreacijski centar Utrina,sport
15.8959674170001,45.80764149,Malonogometno igralište Malešnica,sport
15.936379081,45.80480879,Nogometno igralište Pongračevo,sport
15.9207890640001,45.80211861,Sportsko-rekreacijski centar Rudeš,sport
15.9616190190001,45.7899681320001,Boćarski dom Zrinjevac,sport
15.9659503190001,45.7846377340001,Hipodrom Zagreb,sport
15.9090265880001,45.780073094,Baseball igralište,sport
15.953720763,45.785654347,Kajakaški dom Zagreb,sport
15.9806704970001,45.7907099880001,Veslački dom Croatia,sport
15.95694265,45.7872243790001,Veslački dom Zagreb,sport
15.974160554,45.7719215720001,Boćalište Siget,sport
15.960627941,45.8032120830001,Dom sportskih ribolovaca,sport
15.944502873,45.9013909700001,Staze za skijaško trčanje Sljeme,sport
15.9770822890001,45.8181311860001,Igralište Opatovina,sport
16.053680372,45.8727755510001,Igralište Slanovečka,sport
15.9873142070001,45.8081053380001,Košarkaško igralište Križanićeva,sport
15.9594564990001,45.8168310620001,Omladinski park,sport
16.124203778,45.9066936140001,Rukometno igralište Mažuranićeva,sport
15.954054032,45.81058404,Rukometno igralište Metalac,sport
16.090178296,45.828400312,Rukometno igralište Novo Brestje,sport
15.913589631,45.7852812250001,Rekreacijsko sportski centar Jarun,sport
15.857414996,45.7705381060001,Sportski aerodrom Lučko,sport
15.961893165,45.8037947270001,Gradsko boćalište Kranjčevićeva,sport
15.954957134,45.786376696,Veslački dom Trešnjevka,sport
15.9492166800001,45.80525986,Zagrebački hokejski centar,sport
15.8978413360001,45.814188008,Igralište za odbojku na pijesku,sport
15.970239325,45.856166284,Sportsko-rekreacijski centar Gračani,sport
15.9945224570001,45.832830594,Sportsko-rekreacijski centar Kozjak,sport
15.9480899820001,45.9004026210001,Skijaške žičare i tereni,sport
15.9935306850001,45.8093185800001,Sportsko-rekreacijski centar Šubićevac,sport
15.963577038,45.8028353600001,Košarkaški centar Dražen Petrović,sport
15.970059985,45.8086964710001,Gimnastički dom Hrvatski sokol,sport
16.06258239,45.8323172570001,Školska sportska dvorana Dubrava,sport
16.025886568,45.805387114,Školska sportska dvorana Peščenica,sport
16.106764194,45.8333339420001,Školska sportska dvorana Sesvete,sport
15.9632866370001,45.7741748620001,Školska sportska dvorana Boško Božić Pepsi,sport
15.832545548,45.8179283380001,Sportska dvorana Sutinska vrela,sport
15.9418380160001,45.7966675100001,Sportska dvorana Trešnjevka,sport
15.9861982640001,45.8141979060001,Dvorana Medvedgrad,sport
15.994041893,45.808254418,Dvorana Medveščak,sport
16.0072399920001,45.8161034240001,Dvorana Škrlčeva,sport
15.910877699,45.8080409770001,Sportski centar Medarska,sport
15.967031569,45.7967488630001,Dvorana za stolni tenis Vrbik,sport
15.9694419460001,45.8161742780001,Košarkaški centar Tuškanac,sport
15.9927035040001,45.7762222260001,Školsko-sportski centar Utrine,sport
15.9471121620001,45.7709968930001,Sportske površine Remetinec,sport
15.92067042,45.7976500950001,Dvorana Rudeš,sport
15.9289009500001,45.8001110980001,Školsko-sportski centar Konavoska,sport
16.004773899,45.765911402,Sportske površine Dugave,sport
15.954306709,45.790793718,Sportske površine Knežija (NE RADI),sport
15.948830862,45.810691122,Dvorana Ban Keglević,sport
16.042701159,45.8324557610001,Dvorana za boćanje Dubrava,sport
15.986912063,45.810881029,Dvorana Lika,sport
15.966942454,45.804758679,Dvorana Lokomotiva,sport
15.9810687240001,45.811106083,Sportska dvorana Palmotićeva,sport
15.965187251,45.770874082,Sportske površine Trnsko,sport
15.9855987880001,45.7853577050001,Sportsko-rekreacijski centar Bundek,sport
16.107587816,45.83520079,Sportsko-rekreacijski centar Sesvete,sport
15.9013261430001,45.8010376070001,Sportsko-rekreacijski centar Špansko,sport
16.0107229720001,45.7941008430001,Sportsko-rekreacijski centar Folnegovićevo,sport
15.8699313920001,45.8323961630001,Sportsko-rekreacijski centar Gornji Stenjevec,sport
16.105721128,45.8316807520001,Sportsko-rekreacijski centar Luka -boćanje,sport
15.927640314,45.8453905390001,Sportsko-rekreacijski centar Medvedgrad,sport
16.133874866,45.830828936,Sportsko-rekreacijski centar Sesvetska sela,sport
16.0097108090001,45.8259128940001,Mini sportsko-rekreacijski centar Barutanski breg,sport
16.0412570660001,45.808589151,Sportsko-rekreacijski centar Borongaj-Lugovi,sport
15.9749711630001,45.8376267880001,Sportsko-rekreacijski centar Gupčeva zvijezda,sport
16.0499352310001,45.8263374790001,Sportsko-rekreacijski centar Ivan Mažuranić,sport
15.9918374280001,45.852419969,Sportsko-rekreacijski centar Remete,sport
15.972558642,45.8203361560001,Sportsko-rekreacijski centar Tuškanac,sport
15.9874993610001,45.7730925330001,Sportsko-rekreacijski centar Sopot,sport
16.01792196,45.8186699230001,Gradski stadion Maksimir,sport
15.960825083,45.80451371,Nogometni stadion Zagreb,sport
15.9726025040001,45.7717253440001,Nogometni stadion NK Hrvatski Dragovoljac,sport
15.868256606,45.7599255210001,Nogometni stadion Lučko,sport
16.1174221200001,45.8360692320001,Nogometni stadion Radnik,sport
15.9682370310001,45.781287987,Nogometni stadion NK Lokomotiva,sport
15.996116021,45.790087204,Streljana Savica,sport
16.012907097,45.8286248430001,Streljana Maksimir,sport
15.992422544,45.807982021,Streljana Medveščak,sport
15.983029683,45.7733035140001,Streljana Sopot,sport
15.9852134380001,45.796493603,Streljana Trnje,sport
15.968333412,45.7093829020001,Streljana Luže,sport
15.975183126,45.8087094100001,Streljana Sveučilište,sport
16.0324815970001,45.821752916,Teniski centar Maksimir,sport
16.0019962920001,45.789049538,Teniski centar Chromos,sport
16.0007965670001,45.789151949,Teniski centar Chromos-Savica,sport
15.951145218,45.8046946850001,"Teniski centar ""HTK Zagreb""",sport
15.905721525,45.795336493,Teniski centar Prečko,sport
15.8319638410001,45.822175316,Teniska dvorana Podsused,sport
15.974467368,45.820844488,Tenisko igralište Dubravkin put,sport
16.1067281680001,45.8101728720001,Bazen Jelkovec,sport
15.9298080930001,45.8877881990001,PD Grafičar,sport
15.96896,45.903620002,PD Ivan Pančkovski - Puntijarka,sport
15.9177300000001,45.8781400010001,PD Risnjak,sport
15.961356,45.897264002,PD Runolist,sport
16.011168878,45.7929863510001,Sportsko-rekreacijski centar Borovje,sport
15.830633015,45.819243224,PD Podsused (NE RADI),sport
16.057783751,45.832308626,Taekwondo centar Dubrava,sport
15.8979510070001,45.777304143,Golf&Country Club Zagreb,sport
16.162638359,45.9025140780001,Aquapark Adamovec,sport
15.9559717920001,45.786941363,Veslački dom Mladost,sport
16.1053124750001,45.8310219630001,Sportsko-rekreacijski centar Luka (boćalište),sport
15.9749711630001,45.8376267880001,Sportsko-rekreacijski centar Gupčeva zvijezda,sport
15.9852626520001,45.8162717280001,Sportsko-rekreacijski centar Šalata,sport
16.0041792370001,45.7656730640001,Sportske površine Dugave,sport
15.9476330570001,45.7712068280001,Sportske površine Remetinec,sport
15.94436404,45.7823668660001,Sportski park Mladost,sport
15.9854194530001,45.8155225680001,Sportsko-rekreacijski centar Šalata,sport
15.951848613,45.8074864330001,Dom sportova,sport
16.015938739,45.8175557700001,Bazenski kompleks Svetice,sport
15.9514998670001,45.806303083,Zimsko plivalište Mladost,sport
15.9941225650001,45.832679248,Sportsko-rekreacijski centar Kozjak,sport
15.970239325,45.856166284,Sportsko-rekreacijski centar Gračani,sport
15.993493055,45.774314195,Sportsko-rekreacijski centar Utrina,sport
15.993517001,45.7739238620001,Sportsko-rekreacijski centar Utrina,sport
15.981227953,45.7909952700001,Sportsko-rekreacijski centar Staro Trnje,sport
15.9413496010001,45.796314383,Sportski park Trešnjevka,sport
15.993826099,45.799156528,Sportsko-rekreacijski centar Trnje,sport
15.9219205250001,45.80198626,Sportsko-rekreacijski centar Rudeš,sport
15.8797750160001,45.8140844710001,Sportsko-rekreacijski centar Ponikve,sport
15.984608,45.816533195,Sportsko-rekreacijski centar Šalata,sport
16.0252317280001,45.817463064,Sportsko-rekreacijski centar Maksimirska naselja,sport
16.0548929180001,45.839461885,Sportsko-rekreacijski centar Grana-Klaka,sport
15.9938372230001,45.7985594580001,Sportsko-rekreacijski centar Trnje,sport
15.9231791190001,45.8028927510001,Sportsko-rekreacijski centar Rudeš,sport
16.016947024,45.8055942340001,Sportsko-rekreacijski centar Peščenica,sport
15.896878244,45.8133414930001,Sportsko-rekreacijski centar Vrapče,sport
16.1650066030001,45.8136829210001,Sportsko-rekreacijski centar Sesvetski Kraljevec,sport
16.0529951620001,45.8141407800001,Rekreacijski centar Trnava,sport
15.879363203,45.8146379360001,Sportsko-rekreacijski centar Ponikve,sport
16.024456851,45.8173202990001,Sportsko-rekreacijski centar Maksimirska naselja,sport
16.1045469170001,45.8234403050001,Sportsko-rekreacijski centar Sljeme,sport
15.9512706570001,45.8534622080001,Sportsko-rekreacijski centar Šestine,sport
16.0159841120001,45.839046368,Sportsko-rekreacijski centar Požarinje,sport
16.01463231,45.8173720680001,Sportsko-rekreacijski centar Svetice,sport
15.9675407940001,45.7783015470001,Atletska dvorana Zagrebački Velesajam,sport
15.97453782,45.7803435540001,Boksačka dvorana Zagrebački Velesajam,sport
15.868494163,45.762993398,Sportski centar Lučko Gimnastička dvorana,sport
16.102633666,45.8127429040001,Boksačka dvorana Jelkovec,sport
15.868141865,45.761664803,Nogometno igralište,sport
15.9926217500001,45.7730534940001,Sportska dvorana Utrina,sport
15.9650839600001,45.7713911480001,Sportske površine Trnsko,sport
16.054425694,45.8385492520001,Sportsko-rekreacijski centar Grana-Klaka,sport
15.980600829,45.7910022300001,Sportsko-rekreacijski centar Staro Trnje,sport
15.87595,45.8425400020001,PD Glavica,sport
15.9075508280001,45.7245768020001,Dvorana za hrvanje Brezovica,sport
15.9694628340001,45.7714430400001,Sportski centar Siget,sport
15.9452453800001,45.801658172,BAJKA,vrtici
15.938020748,45.808916885,BAJKA,vrtici
15.9372199370001,45.799718103,BAJKA,vrtici
15.94402818,45.8027252630001,BAJKA,vrtici
15.938067732,45.7538961400001,BOTINEC,vrtici
15.9962858160001,45.731218901,BOTINEC,vrtici
15.9370136220001,45.754532511,BOTINEC,vrtici
15.977670409,45.730282834,BOTINEC,vrtici
15.9729339510001,45.8061450760001,BUDUĆNOST,vrtici
15.974978402,45.805999904,BUDUĆNOST,vrtici
16.0012952430001,45.8392736550001,BUKOVAC,vrtici
15.9968782660001,45.8484259420001,BUKOVAC,vrtici
16.017830455,45.806631022,CVRČAK,vrtici
16.024393843,45.808659316,CVRČAK,vrtici
16.0252915450001,45.8122014940001,CVRČAK,vrtici
16.045417249,45.8081342900001,CVRČAK,vrtici
16.025558285,45.802395909,DUGA,vrtici
16.017658065,45.813635381,DUGA,vrtici
16.023831467,45.8070269940001,DUGA,vrtici
16.109372122,45.8125509210001,EN TEN TINI,vrtici
16.102233998,45.8124985810001,EN TEN TINI,vrtici
15.8749831430001,45.815238487,GAJNICE,vrtici
15.873631066,45.8169987300001,GAJNICE,vrtici
15.878093123,45.8184573770001,GAJNICE,vrtici
15.840596201,45.81729497,GAJNICE,vrtici
15.840901715,45.817347839,GAJNICE,vrtici
15.9188786030001,45.7983115060001,GRIGORA VITEZA,vrtici
15.919802093,45.792499725,GRIGORA VITEZA,vrtici
15.920962413,45.7924519840001,GRIGORA VITEZA,vrtici
15.9204183730001,45.79358882,GRIGORA VITEZA,vrtici
15.920192231,45.7978070950001,GRIGORA VITEZA,vrtici
15.9199912350001,45.7939445920001,GRIGORA VITEZA,vrtici
15.8906643890001,45.7473781890001,HRVATSKI LESKOVAC,vrtici
15.932896681,45.766658776,HRVATSKI LESKOVAC,vrtici
15.879491424,45.760944065,HRVATSKI LESKOVAC,vrtici
15.9100247430001,45.7257751930001,HRVATSKI LESKOVAC,vrtici
16.042150448,45.8230273300001,IVANE BRLIĆ MAŽURANIĆ,vrtici
16.0485533180001,45.825708456,IVANE BRLIĆ MAŽURANIĆ,vrtici
16.0481497320001,45.822984897,IVANE BRLIĆ MAŽURANIĆ,vrtici
15.9867034100001,45.798890887,ISKRICA,vrtici
15.984565004,45.7963799140001,ISKRICA,vrtici
16.061054819,45.8140387030001,JABUKA,vrtici
16.087301165,45.802691119,JABUKA,vrtici
15.9251252290001,45.7839365200001,JARUN,vrtici
15.9325045750001,45.788307655,JARUN,vrtici
15.9299611170001,45.7854366010001,JARUN,vrtici
15.92985923,45.7904476140001,JARUN,vrtici
15.9323256810001,45.786241187,JARUN,vrtici
15.934089811,45.7890541620001,JARUN,vrtici
15.929431317,45.7859966010001,JARUN,vrtici
16.057341503,45.850843942,KOLIBRI,vrtici
16.0393423580001,45.8630452730001,KOLIBRI,vrtici
16.081926858,45.853969815,KOLIBRI,vrtici
15.9591397940001,45.8124167940001,KRIJESNICE,vrtici
15.9601112080001,45.811451139,KRIJESNICE,vrtici
15.9596801710001,45.8114769050001,KRIJESNICE,vrtici
15.9210536840001,45.8098583010001,KUSTOŠIJA,vrtici
15.912111612,45.7894931480001,KUSTOŠIJA,vrtici
16.116015997,45.828483228,LEPTIR,vrtici
16.0917165270001,45.821343531,LEPTIR,vrtici
16.1164355220001,45.830366821,LEPTIR,vrtici
16.110746512,45.8272828010001,LEPTIR,vrtici
16.0241192230001,45.8182044800001,MAKSIMIR,vrtici
16.023449134,45.8182106990001,MAKSIMIR,vrtici
16.0284200790001,45.8204021270001,MAKSIMIR,vrtici
15.8993023470001,45.8095243980001,MALEŠNICA,vrtici
15.904480994,45.8036583800001,MALEŠNICA,vrtici
15.9990830190001,45.8195937080001,MALI PRINC,vrtici
15.9991109760001,45.831084817,MALI PRINC,vrtici
16.006132107,45.819692418,MALI PRINC,vrtici
16.0160739770001,45.875594333,MARKUŠEVEC,vrtici
16.0284509730001,45.8921892340001,MARKUŠEVEC,vrtici
15.995712514,45.8656778370001,MARKUŠEVEC,vrtici
16.0150312270001,45.8767900450001,MARKUŠEVEC,vrtici
16.118925141,45.8356040190001,MARKUŠEVEC,vrtici
15.945866622,45.79204136,MATIJE GUPCA,vrtici
15.9207017100001,45.7979865790001,MATIJE GUPCA,vrtici
15.952936235,45.787889744,MATIJE GUPCA,vrtici
15.951650177,45.7940045490001,MATIJE GUPCA,vrtici
16.0637157420001,45.8290116470001,MEDO BRUNDO,vrtici
16.0643446060001,45.828832199,MEDO BRUNDO,vrtici
16.067342984,45.8274767170001,MEDO BRUNDO,vrtici
16.0667827290001,45.8284879400001,MEDO BRUNDO,vrtici
15.9878664890001,45.8178682980001,MEDVEŠČAK,vrtici
15.9919831350001,45.814045633,MEDVEŠČAK,vrtici
15.9913316720001,45.812149026,MEDVEŠČAK,vrtici
15.991355189,45.811869657,MEDVEŠČAK,vrtici
15.987896876,45.8121808330001,MEDVEŠČAK,vrtici
15.990549425,45.8158802290001,MEDVEŠČAK,vrtici
16.0093419880001,45.7938142610001,MILANA SACHSA,vrtici
16.0114760340001,45.7916112520001,MILANA SACHSA,vrtici
16.016736974,45.7882690980001,MILANA SACHSA,vrtici
16.0497458310001,45.8357229870001,PČELICA,vrtici
16.066234342,45.826695246,PČELICA,vrtici
16.0450856040001,45.827976666,PČELICA,vrtici
15.9304233620001,45.812983053,PETAR PAN,vrtici
15.943223538,45.8154256510001,PETAR PAN,vrtici
15.9461984650001,45.8126744090001,PETAR PAN,vrtici
15.9524461030001,45.8113954980001,PETAR PAN,vrtici
15.918756391,45.82293946,PETAR PAN,vrtici
16.060287725,45.8365555870001,POLETARAC,vrtici
16.0573829890001,45.8377721360001,POLETARAC,vrtici
16.0574048280001,45.8386058770001,POLETARAC,vrtici
16.057431423,45.8394406260001,POLETARAC,vrtici
15.9580974400001,45.7986285060001,POTOČNICA,vrtici
15.9016209800001,45.7944239330001,PREČKO,vrtici
15.894824285,45.79267366,PREČKO,vrtici
15.895004215,45.7955045680001,PREČKO,vrtici
16.0390709530001,45.834321829,RADOST,vrtici
16.044762425,45.8267600300001,RADOST,vrtici
16.0453715680001,45.8269679680001,RADOST,vrtici
16.045991567,45.827170906,RADOST,vrtici
15.9806110700001,45.8102869900001,RAZLIČAK,vrtici
15.9572239620001,45.852659724,RAZLIČAK,vrtici
15.9776702080001,45.8185081450001,RAZLIČAK,vrtici
15.9824360700001,45.811692023,RAZLIČAK,vrtici
15.9784303220001,45.8220817320001,RAZLIČAK,vrtici
15.981131197,45.8115975650001,RAZLIČAK,vrtici
15.9499610290001,45.774857603,REMETINEC,vrtici
15.956212373,45.7754253370001,REMETINEC,vrtici
15.945932213,45.77051684,REMETINEC,vrtici
15.994989165,45.7930407040001,SAVICA,vrtici
15.9943467530001,45.78970321,SAVICA,vrtici
16.109128361,45.82964409,SESVETE,vrtici
16.091730399,45.829938849,SESVETE,vrtici
16.1121257560001,45.8970626280001,SESVETE,vrtici
16.0969097830001,45.8301545620001,SESVETE,vrtici
16.094147767,45.8294761500001,SESVETE,vrtici
16.1117555060001,45.8762765650001,SESVETE,vrtici
15.969425416,45.7746458760001,SIGET,vrtici
15.974953117,45.772226651,SIGET,vrtici
15.9856249310001,45.776568684,SOPOT,vrtici
15.986949726,45.774640789,SOPOT,vrtici
15.9439085170001,45.789833818,SREDNJACI,vrtici
15.9400794310001,45.7925883870001,SREDNJACI,vrtici
16.0709550290001,45.829853911,SUNCE,vrtici
16.078043673,45.831446666,SUNCE,vrtici
15.9041296230001,45.7990505770001,SUNČANA,vrtici
15.895435773,45.804235787,SUNČANA,vrtici
15.895401162,45.8045571910001,SUNČANA,vrtici
15.895300805,45.80517617,SUNČANA,vrtici
15.8966298020001,45.8039620820001,SUNČANA,vrtici
16.111563457,45.830588538,ŠEGRT HLAPIĆ,vrtici
16.1298829570001,45.8252277380001,ŠEGRT HLAPIĆ,vrtici
16.170762649,45.8234988180001,ŠEGRT HLAPIĆ,vrtici
16.182430868,45.811054314,ŠEGRT HLAPIĆ,vrtici
16.1697121080001,45.8230168270001,ŠEGRT HLAPIĆ,vrtici
15.8976736130001,45.8000894640001,ŠPANSKO,vrtici
15.8976508050001,45.805453033,ŠPANSKO,vrtici
15.901520432,45.802722869,ŠPANSKO,vrtici
15.9091064880001,45.800671134,ŠPANSKO,vrtici
15.894103999,45.8050621240001,ŠPANSKO,vrtici
15.937232985,45.820204894,ŠUMSKA JAGODA,vrtici
15.9408729350001,45.8187061610001,ŠUMSKA JAGODA,vrtici
15.928656097,45.845746746,ŠUMSKA JAGODA,vrtici
15.939079652,45.8472944710001,ŠUMSKA JAGODA,vrtici
15.9392977740001,45.821555738,ŠUMSKA JAGODA,vrtici
15.960698817,45.815399875,TATJANE MARINIĆ,vrtici
15.972280475,45.815589011,TATJANE MARINIĆ,vrtici
15.9689408310001,45.8199094670001,TATJANE MARINIĆ,vrtici
15.9983802200001,45.765917759,TRATINČICA,vrtici
15.9936288590001,45.7666534430001,TRATINČICA,vrtici
15.992158272,45.765878215,TRATINČICA,vrtici
15.995364104,45.7625638700001,TRATINČICA,vrtici
15.9963422590001,45.762682731,TRATINČICA,vrtici
15.9901516460001,45.7508583960001,TRATINČICA,vrtici
15.987066402,45.763245682,TRATINČICA,vrtici
15.995131497,45.7688255570001,TRAVNO,vrtici
15.9999700170001,45.770670823,TRAVNO,vrtici
16.016961929,45.7381716460001,TRAVNO,vrtici
15.996393373,45.77203217,TRAVNO,vrtici
15.958639756,45.802948933,TREŠNJEVKA,vrtici
15.953886101,45.8012916500001,TREŠNJEVKA,vrtici
16.00213956,45.812902159,TRNORUŽICA,vrtici
16.00066116,45.813313303,TRNORUŽICA,vrtici
15.9634340260001,45.774748097,TRNSKO,vrtici
15.963063914,45.772367554,TRNSKO,vrtici
15.964197616,45.7699360330001,TRNSKO,vrtici
15.960973568,45.7800968080001,TRNSKO,vrtici
15.997163637,45.7769886070001,UTRINA,vrtici
15.994525437,45.7749283890001,UTRINA,vrtici
16.000255125,45.7741054420001,UTRINA,vrtici
15.9989273260001,45.8121450670001,VEDRI DANI,vrtici
15.987795164,45.8079763530001,VEDRI DANI,vrtici
15.9966018150001,45.8114626080001,VEDRI DANI,vrtici
15.987390841,45.8093161350001,VEDRI DANI,vrtici
15.9934107030001,45.809684636,VEDRI DANI,vrtici
15.996110006,45.808526837,VEDRI DANI,vrtici
15.9771073150001,45.8395821300001,VJEVERICA,vrtici
15.9724335810001,45.8584049350001,VJEVERICA,vrtici
15.984269973,45.824812926,VJEVERICA,vrtici
15.985998647,45.818159903,VJEVERICA,vrtici
15.99747273,45.7997643240001,VLADIMIRA NAZORA,vrtici
16.0028494910001,45.794905095,VLADIMIRA NAZORA,vrtici
15.995572259,45.803744388,VLADIMIRA NAZORA,vrtici
15.9009143380001,45.81424644,VRAPČE,vrtici
15.8819332960001,45.816487598,VRAPČE,vrtici
15.905092992,45.831765481,VRAPČE,vrtici
15.8937772080001,45.818689233,VRAPČE,vrtici
15.9078431520001,45.8142739210001,VRAPČE,vrtici
15.9626160830001,45.7962049180001,VRBIK,vrtici
15.9627449880001,45.790045956,VRBIK,vrtici
15.9684378160001,45.7971957440001,VRBIK,vrtici
15.9938289670001,45.7808743370001,ZAPRUĐE,vrtici
15.9830641680001,45.7803565350001,ZAPRUĐE,vrtici
16.050702845,45.7945604400001,ZRNO,vrtici
16.0592394620001,45.7750086620001,ZRNO,vrtici
15.9272170940001,45.804909713,ZVONČIĆ,vrtici
15.926817187,45.8015647830001,ZVONČIĆ,vrtici
15.93007384,45.7988573870001,ZVONČIĆ,vrtici
15.9296918750001,45.8049375690001,ZVONČIĆ,vrtici
15.9289357920001,45.804922725,ZVONČIĆ,vrtici
15.941259158,45.6632818780001,HRVATSKI LESKOVAC,vrtici
16.012784531,45.7643548680001,TRATINČICA,vrtici
15.965032609,45.809284544,IZVOR (KLINIKA ZA DJEČJE BOLESTI),vrtici
16.0064531410001,45.824081468,BUKOVAC,vrtici
16.009001176,45.8393724420001,BUKOVAC,vrtici
15.964979504,45.810624811,IZVOR,vrtici
15.9981023760001,45.7807409420001,ZAPRUĐE,vrtici
15.910255116,45.7897859130001,BAJKA,vrtici
15.9923505150001,45.82702958,SVEMIRKO,vrtici
16.0031960860001,45.833217792,SV. FRANJE,vrtici
15.9973164400001,45.7492719350001,ČAROBNA ŠUMA,vrtici
15.982191733,45.782720587,MALI ISTRAŽIVAČ,vrtici
15.887322248,45.7486734020001,LETEĆI MEDVJEDIĆI,vrtici
15.8893085550001,45.7641511300001,MALI SVIJET,vrtici
15.8844230560001,45.761629758,MALI SVIJET,vrtici
15.970544117,45.7601721680001,PINGVIN,vrtici
15.91737721,45.7937726580001,ČUPKO,vrtici
15.9226640150001,45.7953914170001,KOCKICA,vrtici
15.889305123,45.8065011740001,KOCKICA,vrtici
15.913876225,45.8008471380001,PANDA,vrtici
15.9420740640001,45.8003073410001,"OSNOVNA MONTESSORI ŠKOLA ""BARUNICE DEDEE VRANYCZANI""",vrtici
15.932262892,45.7906650990001,NEMO,vrtici
15.931922533,45.790034446,NEMO,vrtici
15.9469587040001,45.795105065,PIKULICA,vrtici
15.9316443010001,45.791163209,PIPI DUGA ČARAPA,vrtici
15.9414917710001,45.79205848,ŽABAC,vrtici
15.926571742,45.8115819720001,"DOBRI, PODRUŽNICA ZAGREB",vrtici
15.947526006,45.8222490700001,MALA KUĆA,vrtici
15.9474591600001,45.818442528,SUNČEV SJAJ  NAZARET,vrtici
15.948287007,45.8169562890001,SV. MALE TEREZIJE,vrtici
15.883854103,45.7399824190001,SV. MALE TEREZIJE,vrtici
16.0534442100001,45.832703316,DJEČJA IGRA,vrtici
16.05237637,45.832910407,DJEČJA IGRA,vrtici
15.9103029510001,45.7892748040001,DJEČJA IGRA,vrtici
16.073708056,45.8288934290001,MALI CVRČAK,vrtici
16.05345772,45.8478149480001,SV. JOSIPA,vrtici
16.0687616110001,45.8096372790001,RIBICA,vrtici
15.89525465,45.8055655380001,ČAROBNI DVORAC,vrtici
15.8958873930001,45.7986847180001,HARFA,vrtici
15.8955835310001,45.807489423,PALČIĆ,vrtici
15.8469126270001,45.815589693,BAMBI,vrtici
15.8991617880001,45.833337606,ČAROBNA KUĆICA,vrtici
15.8804696,45.8199981380001,KOŠNICA,vrtici
15.87070899,45.8237676630001,LIMAČ,vrtici
15.8699018780001,45.8227105460001,LIMAČ,vrtici
15.9848070040001,45.8611366420001,MAČAK U ČIZMAMA,vrtici
